2672	jones-t/sent/1326	961569720	Re: Draft - Enron North America Corp. NYMEX Hedge ExemptionApplications	59
2673	jones-t/sent/1327	961570080	Original Guarantees	59
2674	jones-t/all_documents/2224	961573620	Re: Original Guarantees	49
2675	jones-t/sent/1331	961582260	And the beat goes on...	59
2676	jones-t/sent/1332	961582980	EOL / Credit / GCP Responses 6/21/00	59
2677	perlingiere-d/sent/292	961583160	Re: Guaranty Agreement	95
2678	jones-t/all_documents/2232	961583220	Re: And the beat goes on...	49
2679	jones-t/sent/1333	961584000	Re: And the beat goes on...	59
2680	jones-t/all_documents/2242	961617120	Re: Original Guarantees	53
2681	kaminski-v/all_documents/5543	961635240	Factor Loadings	121
2682	stclair-c/sent/785	961637280	Re: Online Issues - Mexico	130
2683	giron-d/sent/760	961637880	Fw: Can I Finish?	41
2684	taylor-m/sent/1131	961638480	Re: Enron North America Corp. NYMEX Hedge Exemption Applications	138
2685	jones-t/sent/1335	961638960	Re: Original Guarantees	59
2686	jones-t/all_documents/2246	961639380	Re: Original Guarantees	53
2687	jones-t/sent/1336	961639440	Tana Out	59
2688	jones-t/sent/1337	961639500	Re: Original Guarantees	59
2689	lavorato-j/sent/140	961642260	Emmisions	67
2690	jones-t/sent/1338	961642740	Guaranty Transmittal Memo	59
2691	jones-t/all_documents/2252	961648740	Re: Enron North America Corp. NYMEX Hedge Exemption Applications	48
2692	lavorato-j/sent/143	961649280		67
2693	delainey-d/sent/564	961652340		24
2694	jones-t/all_documents/2255	961653540	Where are You???????????	49
2695	taylor-m/sent/1132	961654860	Re: Enron North America Corp. NYMEX Hedge Exemption Applications	138
2696	taylor-m/sent/1133	961654920	Enron North America Corp. NYMEX Hedge Exemption Applications	138
2697	stclair-c/sent/2504	961655280	Update	130
2698	jones-t/sent/1339	961655640	Re: Enron North America Corp. NYMEX Hedge Exemption Applications	59
2699	jones-t/sent/1340	961655820	Re: Where are You???????????	59
2700	fossum-d/sent/349	961656060	Re: Richardson testimony - (this gets ugly)	34
2701	germany-c/sent/716	961656900	CNG Capacity For July	39
2702	scott-s/sent/228	961657500	Re: TW Cash for Fuel Issues	117
2703	jones-t/all_documents/2260	961658760	Re: Where are You???????????	49
2704	shackleton-s/sent/1604	961661280	New England Power Company (NEP)	120
2705	nemec-g/sent/642	961662960		91
2706	keavey-p/sent/34	961665180		62
2707	stclair-c/sent/790	961665840	RE: MAC Language	130
2708	shackleton-s/sent/1606	961666140	Puget Sound Energy	120
2709	haedicke-m/sent/311	961668840	Re: E-Commerce Forum	45
2710	stclair-c/sent/796	961670100	Monday Meeting	130
2711	stclair-c/sent/799	961670760	Rod Nelson	130
2712	delainey-d/sent/562	961674600	Enron North America - Asset Snapshots Q1 2000	24
2713	kaminski-v/sent/2498	961723080	replied resume	60
2714	lokay-m/sent/2	961725420	Re: bullets	72
2715	lokay-m/sent/3	961726380	Changing Marketing Rep in System	72
2716	giron-d/sent/759	961726680	New Sitara Books for EOL	41
2717	shackleton-s/sent/1609	961731600	Temple Inland Forest Products	120
2718	jones-t/sent/1342	961734480	EOL / Credit / GCP Responses 6/22/00	59
2719	tholt-j/sent/212	961739880	El Paso's Data Response in RP99-507	140
2720	fossum-d/sent/352	961742400	Mgt. Rep. Letter	34
2721	grigsby-m/sent/275	961742940	"Pease Brothers"	43
2722	jones-t/sent/1344	961745040	Re: Enron North America Corp. NYMEX Hedge Exemption Applications	59
2723	germany-c/sent/710	961745700	New and Exciting National Fuel Deal	39
2724	grigsby-m/sent/274	961746480	Climate Prediction Center - Expert Assessment	43
2725	jones-t/sent/1345	961747620	Re: Where are You???????????	59
2726	fossum-d/sent/356	961749900	FW: It Could Happen	34
2727	nemec-g/sent/648	961749960	Revised Hubbard Docs.	91
2728	mann-k/sent/115	961750920	Re: Warranty Claims	77
2729	jones-t/sent/1348	961753440	It's getting old	59
2730	jones-t/sent/1349	961753980	Language for the Confirmation	59
2731	perlingiere-d/sent/311	961754100		95
2732	jones-t/sent/1351	961754820	EOL / Credit / GCP Responses 6/23/00	59
2733	kaminski-v/sent/2494	961756980	Restructuring Today - 6/23	60
2734	fossum-d/sent/357	961756980	Mgt Rep Ltr	34
2735	badeer-r/_sent_mail/47	961975140	Restructuring Today, Friday June 23, 2000	3
2736	germany-c/sent/703	961981920	CES FOM Volume Request for July 2000	39
2737	jones-t/sent/1356	961988280	Re: Enron North America Corp. NYMEX Hedge Exemption Applications	59
2738	taylor-m/sent/1136	961988520	Re: Enron North America Corp. NYMEX Hedge Exemption Applications	138
2739	fossum-d/sent/358	961990740	LG&E issue	34
2740	lavorato-j/sent/147	961998840	VAR	67
2741	stclair-c/sent/826	962000160	El Paso	130
2742	shackleton-s/sent/1616	962000760	Lotus Notes Access	120
2743	jones-t/sent/1358	962000820	New Bandwidth Product Type	59
2744	jones-t/sent/1359	962001000	Re: Lotus Notes Access	59
2745	shackleton-s/sent/1617	962001120	Re: Lotus Notes Access	120
2746	jones-t/sent/1360	962001360	Re: Lotus Notes Access	59
2747	allen-p/sent/193	962002620	Download Frogger before it hops away!	156
2748	shackleton-s/sent/1618	962005680	Puget Sound Energy	120
2749	beck-s/sent/402	962012820	Lunch Invitation - Friday, June 30	7
2750	hayslett-r/all_documents/115	962013720	Accomplishments	38
2751	jones-t/sent/1361	962015160	EOL / Credit / GCP Responses 6/26/00	59
2752	haedicke-m/sent/320	962015700	Restructuring Today - 6/23	45
2753	lavorato-j/sent/149	962064540	Re: VAR	67
2754	shively-h/sent/225	962064600	TAGE	123
2755	germany-c/sent/696	962072340	Updated July FOM Volumes	39
2756	taylor-m/all_documents/2445	962073300	spectrononline.com domain name redirecting to enrononline	65
2757	taylor-m/all_documents/2446	962073900	Re: spectrononline.com domain name redirecting to enrononline	65
2758	hernandez-j/sent/228	962075220	Omari Dawson	51
2759	lenhart-m/sent/1150	962075280	Re: Game at 7:00	69
2760	jones-t/sent/1363	962075460	Financial Trading Agreement Database	59
2761	jones-t/sent/1364	962075580	Financial Trading Agreements Database	59
2762	bass-e/sent/643	962084340	Fwd: Her Story vs. His Story	5
2763	delainey-d/sent/553	962086500	Generation Strategy	24
2764	delainey-d/sent/551	962090640		24
2765	lavorato-j/sent/153	962092500		67
2766	shackleton-s/sent/1626	962094180	"financial options" (derivatives) and the Trade Option Exemption	120
2767	stclair-c/sent/841	962095860	Confirmation Reply Letter	130
2768	stclair-c/sent/843	962098440	MAC Amendment	130
2769	allen-p/sent/189	962098800	West Power Strategy Materials	156
2770	perlingiere-d/sent/318	962098860	Energen Resources Corporation	95
2771	ruscitti-k/sent/212	962099820	PRC	108
2772	jones-t/sent/1367	962102760	EOL / Credit / GCP Responses 6/27/00	59
2773	beck-s/sent/397	962103660	July 30th Cookout for OU Interns and Full-time Hires	7
2774	badeer-r/_sent_mail/44	962104920	Proposal to Lower ISO Price Cap	3
2775	badeer-r/_sent_mail/43	962104980	FW: Reliant Letter to Gov. Davis	3
2776	bass-e/sent/639	962155380	FANTASY FOOTBALL 2000	5
2777	stclair-c/sent/845	962156700	RE: EP-Enron ISDA Guaranty	130
2778	giron-d/sent/755	962159640	Re: New Tagg Book	41
2779	jones-t/sent/1371	962164320	assignment of EOL trade	59
2780	shackleton-s/sent/1633	962165580	Lotus Notes Access	120
2781	scott-s/sent/232	962167260	Capacity Options on TW	117
2782	lavorato-j/sent/154	962167920	Re: VAR Priorities	67
2783	stclair-c/sent/846	962168880	RE: MAC Amendment	130
2784	stclair-c/sent/848	962170260	EP-Enron ISDA Guaranty -f/u 6-28	130
2785	stclair-c/sent/849	962170380	Re: EP-Enron ISDA Guaranty -f/u 6-28	130
2786	bass-e/sent/638	962173740	FANTASY FOOTBALL 2000	5
2787	jones-t/sent/1373	962180820	Financial Trading Database	59
2788	jones-t/sent/1374	962181600	tana out	59
2789	fossum-d/sent/366	962181660	Re: Capacity Options on TW	34
2790	sturm-f/sent/64	962182980	Product description for Daily Basis Swaps	135
2791	jones-t/sent/1376	962184300	EOL / Credit / GCP Responses 6/28/00	59
2792	jones-t/notes_inbox/776	962185560	Re: as you requested	26
2793	jones-t/sent/1378	962185740	Re: as you requested	59
2794	perlingiere-d/sent/324	962186640	Cinnabar Energy	95
2795	kaminski-v/sent/2471	962187840	Dale Nesbitt	60
2796	perlingiere-d/sent/326	962188740		95
2797	beck-s/sent/396	962194020	System outage nomination impact	7
2798	mcconnell-m/sent/785	962235960	International activities	82
2799	jones-t/sent/1381	962245200	OuterCurve Technologies, Inc.	59
2800	jones-t/all_documents/2361	962245260	Re: OuterCurve Technologies, Inc.	65
2801	jones-t/sent/1382	962247420	Re: OuterCurve Technologies, Inc.	59
2802	nemec-g/sent/659	962249460	NNG Docs	91
2803	jones-t/sent/1383	962249940	Revised NDA List	59
2804	stclair-c/sent/854	962251140	PanCanadian's Credit Comments	130
2805	stclair-c/sent/855	962251800	Pacific Gas & electric Company	130
2806	jones-t/sent/1384	962252340	Metals counterparties approval	59
2807	stclair-c/sent/856	962253000	Online GTC's	130
2808	jones-t/sent/1385	962253120	Re: Revised Metals counterparties approval	59
2809	jones-t/sent/1386	962253900	China due diligence	59
2810	stclair-c/sent/857	962255580	Multi-Product Counterparty Guaranty	130
2811	stclair-c/sent/858	962255700	Multi-Product Counterparty Guaranty	130
2812	stclair-c/sent/859	962255880	Stephanie Panus	130
2813	delainey-d/sent/543	962256120	california	24
2814	delainey-d/sent/542	962256300	Power Failure	24
2815	delainey-d/sent/541	962256420	Power Failure	24
2816	delainey-d/sent/540	962256780	Monthly Mid Market Coverage Report	24
2817	delainey-d/discussion_threads/133	962257680	Executive Impact and Influence Course	24
2818	jones-t/all_documents/2381	962260980	Re: Revised Metals counterparties approval	26
2819	perlingiere-d/sent/330	962261160	Re: Husky Gas Marketing Inc	95
2820	perlingiere-d/sent/331	962261280	Re: Husky Gas Marketing Inc	95
2821	dorland-c/sent/259	962265240	Fishin	29
2822	stclair-c/sent/860	962265240	PJM Power Demand	130
2823	germany-c/sent/675	962269500	Tetco for July	39
2824	stclair-c/sent/864	962274120	Re: PanCanadian's Credit Comments	130
2825	stclair-c/sent/865	962276280	Enron Multi-Product Guaranty	130
2826	taylor-m/sent/1143	962277780	EnronOnline Comments for the Federal Trade Commission	138
2827	delainey-d/sent/535	962279520	Re: california	24
2828	germany-c/sent/673	962287800	Trco for July	39
2829	neal-s/sent/396	962324940	Important bidweek information	90
2830	love-p/sent/255	962325600	FW: Rocker- Here this time	74
2831	jones-t/sent/1389	962327040	EOL / Credit / GCP Responses 6/29/00	59
2832	stclair-c/sent/866	962327100	Re: Update	130
2833	jones-t/sent/1391	962327460	PLEASE READ:  Pacific Gas & Electric Company	59
2834	jones-t/sent/1392	962327520	Re: Revised Metals counterparties approval	59
2835	jones-t/sent/1393	962327640	Re: Financial Interest in Commodity Futures Account	59
2836	jones-t/sent/1394	962328660	Amendment to J. Aron ISDA	59
2837	jones-t/all_documents/2402	962331660	Re: Revised Metals counterparties approval	26
2838	haedicke-m/sent/329	962331840	Re: Antitrust Briefing	45
2839	haedicke-m/sent/330	962332740	Bond and Equity Trading in Europe	45
2840	stclair-c/sent/868	962333100	ENA Financial Trading Forms	130
2841	jones-t/sent/1397	962333520	Re: Follow up....	59
2842	stclair-c/sent/869	962334540	ENA Financial Trading Forms	130
2843	stclair-c/sent/870	962335440	ISDA Draft	130
2844	stclair-c/sent/871	962335680	Columbia	130
2845	stclair-c/sent/872	962336400	RE: ISDA Draft	130
2846	stclair-c/sent/873	962337180	Quaker Oats	130
2847	jones-t/sent/1398	962337840	Re: We need actual bottom line numbers -- no "notional" stuff,right?	59
2848	stclair-c/sent/874	962338200	Re: Update	130
2849	stclair-c/sent/875	962339820	Re: Update	130
2850	jones-t/sent/1400	962340600	RE: We need actual bottom line numbers -- no "notional" stuff, right?	59
2851	stclair-c/sent/876	962342460	Response to Comments	130
2852	bass-e/sent/625	962343540	League is Set	5
2853	arnold-j/sent/334	962347080	Re: options and other stuff	1
2854	whalley-l/sent/108	962347620	BrentBroker - User Agreement	147
2855	fossum-d/sent/373	962349000	Power plants	34
2856	bass-e/sent/621	962350320	Draft change request	5
2857	jones-t/sent/1402	962350560	Bellingham Cold Storage ISDA Master	59
2858	bass-e/sent/620	962350620	Fwd: Fw: A quiz for Million Mom marchers to consider:	5
2859	love-p/sent/254	962350980	Re: Draft change request	74
2860	lenhart-m/sent/1182	962350980	Re: Draft change request	69
2861	bass-e/sent/618	962351280	Draft Date	5
2862	jones-t/sent/1403	962352420	NYMEX F/S	59
2863	stclair-c/sent/879	962352960	chatauqua	130
2864	scott-s/sent/239	962356980	TW Capacity Options meeting	117
2865	jones-t/all_documents/2428	962358060	Re: ahausman@bloomberg.net	65
2866	neal-s/sent/389	962359380	API Crude, Distillate and Unleaded Stocks Graphs	90
2867	jones-t/sent/1406	962361540	Tana Vacation Plans	59
2868	beck-s/sent/389	962369940	Accomplishments - First Half of 2000	7
2869	arnold-j/sent/333	962755380	Re: options and other stuff	1
2870	germany-c/sent/670	962757360	Sale Of Columbia Energy Services' Mass Markets	39
2871	bass-e/sent/616	962759400	Draft info	5
2872	stclair-c/sent/881	962761200	Re: Update	130
2873	taylor-m/all_documents/2489	962762280	Macromedia site of the day-reference to EnronOnline	65
2874	mclaughlin-e/sent/6	962762340	TAGG IQ reports menu.	85
2875	taylor-m/sent/1144	962762340	Re: EnronOnline and SFA requirements	138
2876	taylor-m/all_documents/2491	962763000	Re: Macromedia site of the day-reference to EnronOnline	65
2877	taylor-m/sent/1145	962766300	Re: Macromedia site of the day-reference to EnronOnline	138
2878	neal-s/sent/386	962767260	Dentist appointment	90
2879	love-p/sent/250	962768100	Re: Draft info	74
2880	delainey-d/sent/526	962775180	Project Triple Lutz/Tarantula	24
2881	jones-t/sent/1409	962775420	EOL / Credit / GCP Responses 6/30/00	59
2882	taylor-m/all_documents/2498	962779800	proposed Posting Agreement	154
2883	stclair-c/sent/887	962780460	MAC Language	130
2884	shackleton-s/sent/1646	962780880	TXU	120
2885	rodrique-r/sent/665	962782140	New Date Buckets	106
2886	mims-thurston-p/sent/204	962783760	Nicor Storage Spreadsheet	88
2887	jones-t/sent/1410	962783820	FP&L	59
2888	taylor-m/all_documents/2499	962784060	eSpeed Posting Agreement	154
2889	jones-t/sent/1411	962785620	Statoil/J. Aron  Assignment	59
2890	arnold-j/sent/332	962786700		1
2891	jones-t/sent/1412	962787420	Mike Neves Review	59
2892	lenhart-m/sent/1187	962787540		69
2893	stclair-c/sent/889	962788380	RE: revised Enron Online	130
2894	perlingiere-d/sent/340	962788440	Wicor Energy Services company	95
2895	lenhart-m/sent/1191	962790300	Re:	69
2896	jones-t/sent/1414	962790600	Bloomberg NDA Update	59
2897	jones-t/sent/1415	962793180	ETA Amendment - Bonneville Power Administration	59
2898	jones-t/sent/1416	962793360	Re: Crestar Energy Inc.	59
2899	stclair-c/sent/890	962794680	Status of Online Amendments	130
2900	jones-t/sent/1417	962794920	Statoil/J. Aron	59
2901	jones-t/sent/1418	962795340	Crude trades	59
2902	stclair-c/sent/891	962795820	RE: MAC Language	130
2903	beck-s/sent/386	962796180	Vacation Scheduled - Contact List	7
2904	jones-t/sent/1419	962798460	ISDA Master Agreements	59
2905	lokay-m/all_documents/107	962799180	Capacity Options on TW	117
2906	lokay-m/all_documents/111	962849400	Revised Weekend Duty	57
2907	shively-h/sent/224	962850000	Re: Nicor Storage Spreadsheet	123
2908	lokay-m/all_documents/112	962850600	Transwestern Capacity Release Report for the period 7/1/2000 -12/31/2001	57
2909	lokay-m/all_documents/113	962850600	Transwestern Capacity Release Report - 06/2000	57
2910	perlingiere-d/sent/343	962855040		95
2911	stclair-c/sent/896	962857560	Barrett Amendment	130
2912	jones-t/sent/1420	962859300	EOL Responses 7/5	59
2913	lenhart-m/sent/1195	962861280	FW: Check your status out !	69
2914	stclair-c/sent/899	962861340	Re: Forms to be Signed	130
2915	stclair-c/sent/901	962870280	LC Langugae	130
2916	jones-t/sent/1422	962871300	UPDATE - Bloomberg	59
2917	sager-e/sent/21	962871540	Revised TVA Offer letter - DRAFT	109
2918	jones-t/all_documents/2491	962873520	Re: UPDATE - Bloomberg	65
2919	stclair-c/sent/903	962874360	Re: Mexico	130
2920	stclair-c/sent/904	962874540	Cover letter to be sent with the brochures.	130
2921	stclair-c/sent/905	962874660	Re: Cover letter to be sent with the brochures.	130
2922	jones-t/sent/1423	962875920	EOL Credit Resonses 7/6/00	59
2923	jones-t/sent/1424	962876280	Bloomberg Confidentiality Agreement	59
2924	stclair-c/sent/907	962877060	Global Companies LLC	130
2925	perlingiere-d/sent/346	962879640	Clinton Energy Management Services	95
2926	bass-e/sent/615	962880540	FFL	5
2927	taylor-m/sent/1150	962886780	Carol St. Clair	138
2928	lavorato-j/sent/160	962887560	Power Port Calc Issues	67
2929	kaminski-v/all_documents/5322	962930760	LNG Models	121
2930	jones-t/sent/1431	962932320	Re: Enron North America Corp. NYMEX Hedge Exemption Applications	59
2931	jones-t/sent/1432	962932680	Re: Enron North America Corp. NYMEX Hedge Exemption Applications	59
2932	jones-t/sent/1433	962933160	RE: Commodity Trading Account	59
2933	jones-t/sent/1434	962933400	Re: Enron North America Corp. NYMEX Hedge Exemption Applications	59
2934	stclair-c/sent/909	962934840	Project Margaux and Raptor II	130
2935	stclair-c/sent/910	962934960	Raptor II	130
2936	whalley-l/sent/106	962935080	RedMeteor.com	147
2937	scott-s/sent/242	962935140	Southwest Gas Discount Amendment Changes	117
2938	jones-t/sent/1439	962935920	Kinder Morgan Texas Pipeline, Inc.	59
2939	stclair-c/sent/911	962936520	Equitable LLC	130
2940	stclair-c/sent/912	962937180	Re: Raptor II	130
2941	jones-t/sent/1440	962937900	Pulp & Paper Trades	59
2942	grigsby-m/sent/267	962943240	FW: Bobby Knight Cartoon	43
2943	sanders-r/all_documents/227	962943840	Memo on Price Caps in California	122
2944	stclair-c/sent/914	962945280	ISDA Comments	130
2945	mann-k/sent/158	962951580	Westinghouse	77
2946	mann-k/sent/161	962953500	Gas supply for VEPCO project	77
2947	jones-t/sent/1443	962955960	Re: D'Aarcy, Masius, Benton & Bowles USA, Inc. - Project ServicesAgreement	59
2948	stclair-c/sent/915	962956080	Re: new format	130
2949	jones-t/sent/1445	962957640	EOL Credit Responses 07/07/00	59
2950	mcconnell-m/sent/767	962958240	eCommerce Commercial & Origination List	82
2951	fossum-d/sent/380	962959920	Southwest Gas Discount Amendment Changes	34
2952	mcconnell-m/sent/765	962961480	ClickPaper.com	82
2953	lavorato-j/sent/161	962961480	Re: Power Port Calc Issues	67
2954	stclair-c/sent/917	962963160	Commercial Risk Reinsurance Company Limited	130
2955	stclair-c/sent/918	962966940	Engage	130
2956	stclair-c/sent/919	962967060	Margaux Updated Closing Documents List	130
2957	delainey-d/sent/517	962968740	Government Affairs Update	24
2958	beck-s/sent/379	962971500	Disaster Recovery/Business Continuity Planning	7
2959	beck-s/sent/372	962977920	Save the Date - Cookout for OU Summer Interns and OU Grads	7
2960	grigsby-m/sent/265	963187380	P&L correction	43
2961	lavorato-j/sent/163	963189300	Re: Monthly Mid Market Coverage Report	67
2962	shackleton-s/sent/1660	963194520	Fwd: Newsprint Swap Agreement	120
2963	kaminski-v/sent/2417	963195240	Oleg Bodnar	60
2964	stclair-c/sent/924	963196860	RE: ISDA Comments	130
2965	stclair-c/sent/927	963201120		130
2966	taylor-m/all_documents/2544	963201180	ClickPaper Process Flow diagrams	65
2967	love-p/sent/247	963201660		74
2968	stclair-c/sent/928	963202320	Amendments to ISDA Master Enron/Engage Energy US, L.P.	130
2969	lavorato-j/sent/164	963203340		67
2970	delainey-d/sent/515	963207360	Various	24
2971	lavorato-j/sent/165	963208980		67
2972	fossum-d/sent/386	963211020	Re: New Mexico First	34
2973	delainey-d/sent/1512	963214260	PRC	24
2974	fossum-d/sent/388	963214740	Pueblo	34
2975	stclair-c/sent/931	963215220	sorema structure	130
2976	perlingiere-d/sent/353	963215760	Re: Energy Gateway Contract Review	95
2977	neal-s/sent/380	963217140	Natural Gas Customers	90
2978	scott-s/all_documents/425	963217740	Order No. 637 - New Marketing Affiliate Posting Requirements	17
2979	scott-s/sent/248	963221220	PNM proceeding	117
2980	arnold-j/sent/322	963222120		1
2981	allen-p/sent/178	963222420	Natural Gas Customers	156
2982	kean-s/all_documents/704	963226260	Re: Prefiling copy of Ruelle testimony	122
2983	stclair-c/sent/932	963227580	Revised Barrett Amendment Agreement	130
2984	stclair-c/sent/933	963228900	RE: ISDA Comments	130
2985	stclair-c/sent/935	963229020	Re: Deutsche Bank	130
2986	stclair-c/sent/936	963229500	Columbia/New Power Asset Purchase	130
2987	stclair-c/sent/937	963230400	Re: Amendments to ISDA Master Enron/Engage Energy US, L.P.	130
2988	stclair-c/sent/939	963231660	Status Memo	130
2989	delainey-d/sent/506	963247020		24
2990	delainey-d/sent/505	963247260		24
2991	jones-t/sent/1450	963280440	EOL Credit Responses 07/10/00	59
2992	stclair-c/sent/940	963281640	Re: Amendments to ISDA Master Enron/Engage Energy US, L.P.	130
2993	jones-t/sent/1451	963283440	Re: new hub product descriptions - FINAL PROPOSED VERSION	59
2994	lavorato-j/all_documents/249	963284040	Bruce	98
2995	lavorato-j/sent/168	963285480		67
2996	lavorato-j/sent/169	963285660	Bruce	67
2997	sanders-r/all_documents/234	963285840	Cal ISO price caps	131
2998	sanders-r/all_documents/235	963285900	Reuters -- Calif. ISO may vote again on power price cap cut	131
2999	stclair-c/sent/944	963287640		130
3000	taylor-m/all_documents/2559	963288000	The Plan!	154
3001	bass-e/sent/612	963288660	The ultimate goal of gun control	5
3002	bass-e/sent/611	963289920	Draft	5
3003	love-p/sent/243	963290700	transport model	74
3004	love-p/sent/242	963290880	Re: Draft	74
3005	delainey-d/sent/504	963294060	Bruce	24
3006	delainey-d/sent/503	963294240		24
3007	jones-t/sent/1455	963296700	HS Energy Services	59
3008	kaminski-v/sent/2393	963301980	Re: Ganapathy Ramesh	60
3009	stclair-c/sent/953	963304440	DB/Enron ISDA	130
3010	kaminski-v/sent/2389	963307800	Resume of a former FX trader	60
3011	allen-p/sent/171	963309540		156
3012	jones-t/sent/1456	963309660	Petro-Canada Amendment	59
3013	sager-e/sent/1071	963309660	Draft TVA memo to Delainey	109
3014	sager-e/sent/1072	963310260	Draft TVA memo to Delainey	109
3015	jones-t/sent/1458	963312180	Mexican Counterparty - Approved and Declined	59
3016	stclair-c/sent/955	963312300	Re: questionnaire on Internet trading on commodities.DOC	130
3017	grigsby-m/sent/263	963312420	NOGAPS	43
3018	grigsby-m/sent/262	963312780	new build	43
3019	stclair-c/sent/956	963313440	Re: AK Steel Amendment	130
3020	mcconnell-m/sent/744	963315660	Upcoming analyst meetings	82
3021	scott-s/all_documents/448	963316140	Settlement to Unbundle SoCalGas' Transportation, Storage, Balancing	20
3022	stclair-c/sent/958	963318420	Susan Flynn Active Files	130
3023	stclair-c/sent/959	963318660	Re: HS Energy Services	130
3024	delainey-d/sent/492	963336600	Strictly Confidential	24
3025	fossum-d/sent/391	963364980	Re: Save the Date - August 25	34
3026	lavorato-j/sent/170	963367860		67
3027	perlingiere-d/sent/358	963368160	RE: FW: General Terms and Conditions Contract with Central Power &Light Company	95
3028	perlingiere-d/sent/359	963369360	Vacation Days	95
3029	lavorato-j/sent/171	963370200	Re: Resume of a former FX trader	67
3030	lavorato-j/sent/173	963370920	Re: Strictly Confidential	67
3031	jones-t/sent/1460	963373560	EOL Credit Responses 07/11/00	59
3032	kaminski-v/sent/2382	963375360	Re: Resume of a former FX trader	60
3033	mclaughlin-e/sent/8	963377400	NYMEX and OTC Exposure	85
3034	perlingiere-d/sent/362	963377640	Re:	95
3035	lokay-m/all_documents/136	963378240	Gallup news	117
3036	mclaughlin-e/sent/9	963379140	Positions for NYMEX Exemption Application	85
3037	jones-t/all_documents/2614	963384480	Confidentiality Agreement	65
3038	jones-t/all_documents/2615	963384540	Confidentiality Agreement	65
3039	taylor-m/sent/1161	963385680	Media General Confirm	138
3040	allen-p/sent/170	963386340	assoc. for west desk	156
3041	love-p/sent/238	963386580	transport model	74
3042	bass-e/sent/608	963388680	Draft	5
3043	scott-s/sent/253	963389940	TW Capacity Options	117
3044	jones-t/all_documents/2617	963390600	Re: ENRON TO CONNECT Enron Online TO TRUE QUOTE	65
3045	jones-t/sent/1464	963391740	EOL Credit Responses 07/12/00	59
3046	jones-t/sent/1465	963393840	Confidentiality Agreement	59
3047	sanders-r/sent/162	963393960	Vibration Complaints at Gleason	113
3048	bass-e/sent/606	963394200	Draft Order Determined	5
3049	lenhart-m/sent/1245	963394860	Re: Draft Order Determined	69
3050	bass-e/sent/605	963395040	Re: Draft Order Determined	5
3051	sager-e/sent/25	963395400	Draft Proposal letter to TVA	109
3052	taylor-m/sent/1163	963395640	Carol	138
3053	jones-t/sent/1467	963395940	Instinet Corporation Confidentiality Agreement	59
3054	sager-e/sent/1074	963396120	Draft TVA memo	109
3055	jones-t/sent/1468	963396540	REDIBook ECN LLC Confidentiality Agreement	59
3056	neal-s/sent/375	963396720	Re: EOL extends pricing to other platforms	90
3057	jones-t/sent/1469	963397080	Island ECN Inc. Confidentiality Agreement	59
3058	lavorato-j/sent/174	963398700		67
3059	lavorato-j/sent/176	963398820	Re: Rogue Trader Insurance	67
3060	jones-t/sent/1471	963399540	Re: BrentBroker Full Style	59
3061	jones-t/sent/1472	963402780	Re: Instinet Corporation Confidentiality Agreement	59
3062	shively-h/sent/219	963453900	Master EOL agreements	123
3063	perlingiere-d/sent/366	963455160	Vacation Day	95
3064	jones-t/sent/1477	963456300	chile due diligence	59
3065	rogers-b/sent/460	963456360		107
3066	perlingiere-d/sent/369	963457620	Northern Border Pipeline	95
3067	allen-p/sent/169	963458640	Project Elvis and Cactus Open Gas Position	156
3068	jones-t/sent/1479	963462300	Annual NYMEX Hedge Exemptions	59
3069	delainey-d/sent/483	963462540	NEPOOL strategy plan	24
3070	mann-k/sent/201	963465180	PRIVILEGED and CONFIDENTIAL	77
3071	fossum-d/sent/393	963465480	Pueblo	34
3072	fossum-d/sent/394	963465780	Re: Gallup news	34
3073	taylor-m/sent/1167	963469380	New Addition to St. Clair Household	138
3074	sager-e/sent/28	963470460	Index Transactions	109
3075	sturm-f/sent/57	963472860		135
3076	sanders-r/sent/169	963479820	Re: ENA Litigation Status Report	113
3077	jones-t/sent/1483	963480360	Allegheny Energy	59
3078	jones-t/sent/1484	963480360	EOL Credit Responses 07/13/00	59
3079	jones-t/all_documents/2661	963480540	Re: Allegheny Energy	26
3080	jones-t/all_documents/2663	963482100	Re: Allegheny Energy	49
3081	jones-t/sent/1485	963482580	Re: Allegheny Energy	59
3082	taylor-m/all_documents/2594	963482880	TrueQuote.com	65
3083	jones-t/all_documents/2665	963483120	Re: Allegheny Energy	49
3084	jones-t/sent/1486	963483240	Re: Allegheny Energy	59
3085	jones-t/all_documents/2667	963484080	Re: Allegheny Energy	49
3086	jones-t/sent/1487	963486900	Re: Allegheny Energy	59
3087	jones-t/sent/1488	963487440	RedMeteor.com, Inc.	59
3088	jones-t/sent/1493	963492000	Westlaw Luncheon - Thursday, 7/27  at EB 47C2  12 - 1:30 PM	59
3089	delainey-d/sent/476	963496380	Various	24
3090	delainey-d/sent/472	963508500	Retention and motivation initiatives for top ENA A&A's	24
3091	lenhart-m/sent/1253	963532560		69
3092	tholt-j/sent/204	963534480	Pooling Meeting July 14, 2000	140
3093	germany-c/sent/637	963534840	Re: Local Production July 00	39
3094	fossum-d/sent/396	963539220	Re: Please RSVP: Lunch with Dan Larcamp of FERC on July 18	34
3095	bass-e/sent/601	963547800	Trade	5
3096	sanders-r/sent/171	963548820	Re: Various	113
3097	dorland-c/sent/234	963550860		29
3098	lavorato-j/sent/179	963556260	Re:	67
